District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 16,"Story, Tammy",Democratic,0.2,12/27/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,6,10/4/21 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,10/4/21 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,100,10/12/21 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,9.09,10/17/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,10/25/21 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,4,10/29/21 0:00,Firstbank,Conifer,CO,80433,Bank Fees,Business Card Fee
Senate District 16,"Story, Tammy",Democratic,6,11/3/21 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,11/3/21 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,145.68,11/12/21 0:00,Gaylord Rockies Resort & Convention Center,Aurora,CO,80019,Travel & Lodging,
Senate District 16,"Story, Tammy",Democratic,29,11/12/21 0:00,Gaylord Rockies Resort & Convention Center,Aurora,CO,80019,Travel & Lodging,
Senate District 16,"Story, Tammy",Democratic,10,11/17/21 0:00,Democratic Women Of Boulder County,Boulder,CO,80304,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,10,11/26/21 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,4,11/30/21 0:00,Firstbank,Conifer,CO,80433,Bank Fees,Business Card Fee
Senate District 16,"Story, Tammy",Democratic,6,12/2/21 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,12/2/21 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,2.18,12/5/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,2.38,12/19/21 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,12/24/21 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,4,12/31/21 0:00,Firstbank,Conifer,CO,80433,Bank Fees,Business Card Fee
Senate District 16,"Story, Tammy",Democratic,45,1/2/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,320,1/2/19 0:00,"Ngp Van, Inc",Pittsburgh,PA,15251,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,320,1/2/19 0:00,"Ngp Van, Inc",Pittsburgh,PA,15251,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,45,1/3/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,26,1/3/19 0:00,"Squarespace, Inc",New York,NY,10014,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,1/6/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,50,1/7/19 0:00,Mailchimp,Atlanta,GA,30308,Advertising,
Senate District 16,"Story, Tammy",Democratic,11.99,1/10/19 0:00,Denver Post,Denver,CO,80202,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,25,1/14/19 0:00,Cricket,Lakewood,CO,80215,Telephone,
Senate District 16,"Story, Tammy",Democratic,0.2,1/27/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,45,2/1/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,2/1/19 0:00,Wpy Action Network,Unknown,UN,,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.4,2/3/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,39,2/4/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,26,2/4/19 0:00,"Squarespace, Inc",New York,NY,10014,Advertising,
Senate District 16,"Story, Tammy",Democratic,50,2/6/19 0:00,Mailchimp,Atlanta,GA,30308,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,2/10/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,11.99,2/11/19 0:00,Denver Post,Denver,CO,80202,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,25,2/13/19 0:00,Cricket,Lakewood,CO,80215,Telephone,
Senate District 16,"Story, Tammy",Democratic,0.34,2/24/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,3/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,3/4/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,45,3/4/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,26,3/4/19 0:00,"Squarespace, Inc",New York,NY,10014,Advertising,
Senate District 16,"Story, Tammy",Democratic,320,3/4/19 0:00,"Ngp Van, Inc",Pittsburgh,PA,15251,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,19,3/4/19 0:00,Smartsheet,Bellevue,WA,,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,50,3/6/19 0:00,Mailchimp,Atlanta,GA,30308,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,3/10/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,25,3/13/19 0:00,Cricket,Lakewood,CO,80215,Telephone,
Senate District 16,"Story, Tammy",Democratic,11.99,3/13/19 0:00,Denver Post,Denver,CO,80202,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,0.2,3/24/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,3/25/19 0:00,Wpy Action Network,Unknown,UN,,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,4/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,4/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,0.99,4/7/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,255,4/18/19 0:00,Colorado State University,Ft Collins,CO,80523,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,0.2,4/21/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,19,4/26/19 0:00,Smartsheet,Bellevue,WA,,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,10,5/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,19,5/1/19 0:00,Smartsheet,Bellevue,WA,,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,39,5/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,35,5/6/19 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,Caucus Dues
Senate District 16,"Story, Tammy",Democratic,216,5/9/19 0:00,"Squarespace, Inc",New York,NY,10014,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,5/12/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,5/24/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,5/26/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,50,5/28/19 0:00,Colorado Secretary Of State,Denver,CO,80290,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,20.34,5/29/19 0:00,"Godaddy.Com, Llc",Scottsdale,AZ,85260,Advertising,
Senate District 16,"Story, Tammy",Democratic,98.7,5/29/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,6/1/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,10,6/3/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,8.7,6/3/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,19,6/3/19 0:00,Smartsheet,Bellevue,WA,,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,0.99,6/9/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,6/23/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,6/24/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,7/1/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,10,7/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39.6,7/2/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,10.69,7/5/19 0:00,Tammy  Story,Evergreen,CO,80439,Office Equipment & Supplies,
Senate District 16,"Story, Tammy",Democratic,41.8,7/5/19 0:00,Tammy  Story,Evergreen,CO,80439,"Food, Beverages and Meals",
Senate District 16,"Story, Tammy",Democratic,30,7/10/19 0:00,Harland Clarke Corp,San Antonio,TX,78256,Office Equipment & Supplies,Checks
Senate District 16,"Story, Tammy",Democratic,0.2,7/21/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,7/26/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,8/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,8/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,8/5/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,250,8/22/19 0:00,Emerge Colorado,Edgewater,CO,80214,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,0.99,8/25/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,8/26/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,6,9/3/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,9/3/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,45,9/4/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,0.2,9/15/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,9/22/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,9/26/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.8,12/2/18 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.99,12/9/18 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,1,12/16/18 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,12/23/18 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,100,12/30/18 0:00,Air Sciences Inc.,Golden,CO,80401,Rent & Utilities,
Senate District 16,"Story, Tammy",Democratic,335.86,12/30/18 0:00,Air Sciences Inc.,Golden,CO,80401,Rent & Utilities,
Senate District 16,"Story, Tammy",Democratic,0.4,12/30/18 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,1/2/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,51,1/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,1/3/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,1/5/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,756.46,1/7/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,265.19,1/7/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,3.95,1/12/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,1/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,1/26/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,40,2/1/20 0:00,Jefferson County Democratic Party,Lakewood,CO,80215,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,10,2/3/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,6,2/3/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,51,2/4/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,0.2,2/23/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,3/1/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,3/2/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,6,3/2/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,51,3/3/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,18.17,3/7/20 0:00,"Godaddy.Com, Llc",Scottsdale,AZ,85260,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,3/22/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,15,3/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,4/1/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,6,4/1/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,51,4/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,-127.16,4/7/20 0:00,Gusto,Denver,CO,80202,Returned Expenditure,Reimbursement Of Over Payment.
Senate District 16,"Story, Tammy",Democratic,9.88,4/19/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,22,4/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,4/26/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,25,5/1/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,5/1/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,5/2/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,5/24/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,25,6/1/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,6/1/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,44.08,6/4/20 0:00,Tammy  Story,Evergreen,CO,80439,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,6,6/8/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,23,6/8/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,52.6,6/8/20 0:00,Colorado State Treasurer,Denver,CO,80203,Other,Unemployment Ins
Senate District 16,"Story, Tammy",Democratic,600,6/9/20 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Other,2020 Caucus Dues
Senate District 16,"Story, Tammy",Democratic,1.06,6/21/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,6/21/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.99,6/21/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,6/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,50,6/24/20 0:00,Boulder County Democratic Party,Boulder,CO,80303,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,20,6/26/20 0:00,Colorado Secretary Of State,Denver,CO,80290,Miscellaneous,
Senate District 16,"Story, Tammy",Democratic,4,6/26/20 0:00,Postal Centers Usa,Denver,CO,80220,Office Equipment & Supplies,
Senate District 16,"Story, Tammy",Democratic,216,6/26/20 0:00,"Squarespace, Inc",New York,NY,10014,Advertising,
Senate District 16,"Story, Tammy",Democratic,25,7/1/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,39,7/2/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,7/2/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,19,7/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,1.19,7/26/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,25,8/3/20 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,6,8/3/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,39,8/4/20 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,1533.21,8/6/20 0:00,Primal Wear,Denver,CO,80231,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,8/9/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,19.45,8/19/20 0:00,Firstbank,Conifer,CO,80433,Office Equipment & Supplies,Checks
Senate District 16,"Story, Tammy",Democratic,17.98,8/23/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,25,8/29/20 0:00,Denver Democratic Central Committee,Denver,CO,80209,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,14.82,8/30/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,2.62,9/2/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,500,9/2/20 0:00,Colorado Democratic Party,Denver,CO,80203,Miscellaneous,Dscf Dues
Senate District 16,"Story, Tammy",Democratic,10,9/3/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,6,9/4/20 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,12.21,9/6/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,56.55,9/13/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,3.3,9/16/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,7.41,9/16/20 0:00,King Soopers,Littleton,CO,80123,Office Equipment & Supplies,
Senate District 16,"Story, Tammy",Democratic,2.05,9/20/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,33,9/24/20 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,9.18,9/27/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,29.55,9/30/20 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,10/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,45,10/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,10/2/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,130,10/4/19 0:00,Denver Democratic Central Committee,Denver,CO,80209,Other,Event Ticket
Senate District 16,"Story, Tammy",Democratic,10,10/25/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.2,10/27/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,11/1/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,45,11/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,6,11/2/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,10,11/24/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,0.99,11/24/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,11/24/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,12/2/19 0:00,Bank Of The West,Conifer,CO,80433,Bank Fees,
Senate District 16,"Story, Tammy",Democratic,6,12/2/19 0:00,Google Llc,Mountain View,CA,94043,Advertising,
Senate District 16,"Story, Tammy",Democratic,45,12/2/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,12,12/5/19 0:00,Tammy  Story,Evergreen,CO,80439,Travel & Lodging,
Senate District 16,"Story, Tammy",Democratic,19.35,12/6/19 0:00,Tammy  Story,Evergreen,CO,80439,"Food, Beverages and Meals",
Senate District 16,"Story, Tammy",Democratic,7.9,12/15/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,0.2,12/22/19 0:00,Actblue,Sommerville,MA,2144,Fundraising Expenses,
Senate District 16,"Story, Tammy",Democratic,10,12/26/19 0:00,Action Network,Washington,DC,20036,Advertising,
Senate District 16,"Story, Tammy",Democratic,1743.54,12/30/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,770.39,12/30/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,3000,12/31/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 16,"Story, Tammy",Democratic,1062.51,12/31/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Senate District 27,"Sullivan, Leo",Democratic,32.39,11/26/21 0:00,Mail Chimp,Atlanta,GA,30308,Advertising,
Senate District 27,"Sullivan, Leo",Democratic,2,11/30/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
Senate District 27,"Sullivan, Leo",Democratic,15.99,12/15/21 0:00,Zoom Video Communication Inc.,San Jose,CA,95113,Office Equipment & Supplies,
Senate District 27,"Sullivan, Leo",Democratic,48,12/20/21 0:00,Employers,Henderson,NV,89053,Consultant & Professional Services,Eig Services
Senate District 27,"Sullivan, Leo",Democratic,32.99,12/27/21 0:00,Mail Chimp,Atlanta,GA,30308,Advertising,Employers
Senate District 27,"Sullivan, Leo",Democratic,2,12/31/21 0:00,First Bank,Lakewood,CO,80215,Bank Fees,
Senate District 27,"Sullivan, Leo",Democratic,164.5,12/31/21 0:00,Act Blue,Somerville,MA,2144,Fundraising Expenses,Actblue Expenses
Senate District 01,"Van Beber, Tonya",Republican,600,11/1/21 0:00,Julie  Herrmann,Thornton,CO,80602,Consultant & Professional Services,
Senate District 01,"Van Beber, Tonya",Republican,111.62,11/1/21 0:00,Gaylord Rockies,Aurora,CO,80019,Travel & Lodging,
Senate District 01,"Van Beber, Tonya",Republican,300,11/3/21 0:00,Paul  Wood,Greeley,CO,80634,Fundraising Expenses,
Senate District 01,"Van Beber, Tonya",Republican,882,11/5/21 0:00,L2 Inc,Plainsboro,NJ,8536,Other,Lists
Senate District 01,"Van Beber, Tonya",Republican,450,11/8/21 0:00,Julie  Herrmann,Thornton,CO,80602,Consultant & Professional Services,
Senate District 01,"Van Beber, Tonya",Republican,66.02,11/8/21 0:00,Vista Print,Waltham,MA,2451,Advertising,
Senate District 01,"Van Beber, Tonya",Republican,2.3,11/9/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,35.07,11/9/21 0:00,The Copy Shoppe,Greeley,CO,80634,Advertising,
Senate District 01,"Van Beber, Tonya",Republican,2.3,11/10/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,146,11/15/21 0:00,Gaylord Rockies,Aurora,CO,80019,Travel & Lodging,
Senate District 01,"Van Beber, Tonya",Republican,21.25,11/16/21 0:00,Deluxe Checks,Colorado Springs,CO,80920,Bank Fees,
Senate District 01,"Van Beber, Tonya",Republican,31.03,11/22/21 0:00,Awards Alliance,Greeley,CO,80631,Other,Nametags
Senate District 01,"Van Beber, Tonya",Republican,600,12/1/21 0:00,Julie  Herrmann,Thornton,CO,80602,Consultant & Professional Services,
Senate District 01,"Van Beber, Tonya",Republican,100,12/3/21 0:00,Paul  Wood,Greeley,CO,80634,Entertainment,
Senate District 01,"Van Beber, Tonya",Republican,500,12/3/21 0:00,Adams Apple Inc,Ault,CO,80610,Entertainment,Facility Rental
Senate District 01,"Van Beber, Tonya",Republican,4.3,12/10/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,1.5,12/12/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,4.3,12/12/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot  Fee
Senate District 01,"Van Beber, Tonya",Republican,4.3,12/20/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,2.3,12/30/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
Senate District 01,"Van Beber, Tonya",Republican,4.3,12/31/21 0:00,Anedot,New Orleans,CO,70112,Other,Anedot Fee
