District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Senate District 34,"Gonzales, Julia",Democratic,1,12/31/21 0:00,Firstbank,Denver,CO,80203,Bank Fees,Fee For Nonpreprinted Withdrawal Form
Senate District 34,"Gonzales, Julia",Democratic,21.93,12/31/21 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,251.25,1/3/19 0:00,Costco,Arvada,CO,80002,Office Equipment & Supplies,Office Furniture And Supplies
Senate District 34,"Gonzales, Julia",Democratic,0.04,1/6/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,1000,1/10/19 0:00,Colorado Latino Leadership Advocacy And Research Organization,Denver,CO,80239,Contributions,Cllaro Internship Donation
Senate District 34,"Gonzales, Julia",Democratic,50,1/10/19 0:00,Colorado Trust,Denver,CO,80203,Rent & Utilities,Meeting Space Rental
Senate District 34,"Gonzales, Julia",Democratic,150,1/11/19 0:00,Sofia  Romero Campbell,Denver,CO,80231,Consultant & Professional Services,Secretarial And Logistics Support
Senate District 34,"Gonzales, Julia",Democratic,274.02,1/16/19 0:00,Donn  Bruns,Denver,CO,80203,Consultant & Professional Services,Official Senate Photos
Senate District 34,"Gonzales, Julia",Democratic,0.6,1/27/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,41.82,1/28/19 0:00,Safeway,Denver,CO,80211,"Food, Beverages and Meals",Office Snacks
Senate District 34,"Gonzales, Julia",Democratic,1437.28,1/28/19 0:00,Apple Store,Denver,CO,80206,Office Equipment & Supplies,Ipad And Pencil
Senate District 34,"Gonzales, Julia",Democratic,100,1/28/19 0:00,National Western Stock Show,Denver,CO,80216,Contributions,Donation To Nwss Stock Show
Senate District 34,"Gonzales, Julia",Democratic,2,1/31/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees For Debit Card
Senate District 34,"Gonzales, Julia",Democratic,163.48,2/1/19 0:00,Shish Kabob,Denver,CO,80203,"Food, Beverages and Meals",Food For Community Meeting
Senate District 34,"Gonzales, Julia",Democratic,50,2/4/19 0:00,Asian Avenue Magazine,Aurora,CO,80012,Contributions,Ticket To Asian Avenue Lunar New Year Celebration
Senate District 34,"Gonzales, Julia",Democratic,35.81,2/5/19 0:00,Target,Edgewater,CO,80214,Office Equipment & Supplies,Office Supplies
Senate District 34,"Gonzales, Julia",Democratic,38,2/5/19 0:00,Michael  Ramirez,Frederick,CO,80530,Office Equipment & Supplies,Reimbursement For Office Supplies
Senate District 34,"Gonzales, Julia",Democratic,0.04,2/10/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,34.94,2/15/19 0:00,City Grille,Denver,CO,80203,"Food, Beverages and Meals",Staff Lunch
Senate District 34,"Gonzales, Julia",Democratic,0.6,2/24/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,150,2/25/19 0:00,Adri  Norris,Denver,CO,80203,Consultant & Professional Services,Art Honorarium
Senate District 34,"Gonzales, Julia",Democratic,25,2/27/19 0:00,State Of Colorado,Denver,CO,80203,Office Equipment & Supplies,Office Key Replacement
Senate District 34,"Gonzales, Julia",Democratic,450,2/28/19 0:00,Colorado Democratic Party Political Committee,Denver,CO,80203,Contributions,Obama Dinner Tickets And Contribution
Senate District 34,"Gonzales, Julia",Democratic,2,2/28/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees For Debit Card
Senate District 34,"Gonzales, Julia",Democratic,150,3/4/19 0:00,Colorado Young Democrats,Denver,CO,80203,Contributions,Donation To Colorado Young Dems Event
Senate District 34,"Gonzales, Julia",Democratic,105.3,3/7/19 0:00,Chipotle,Denver,CO,80203,"Food, Beverages and Meals",Dinner For Committee Hearing
Senate District 34,"Gonzales, Julia",Democratic,88.09,3/8/19 0:00,C & D Printing,Denver,CO,80212,Office Equipment & Supplies,Aide Business Cards
Senate District 34,"Gonzales, Julia",Democratic,600,3/8/19 0:00,Kaitlynne  Larson,Denver,CO,80203,Consultant & Professional Services,Consultant For Logistics Support
Senate District 34,"Gonzales, Julia",Democratic,160.3,3/18/19 0:00,Tamales By La Casita,Denver,CO,80211,"Food, Beverages and Meals",Tamales For Community Townhall
Senate District 34,"Gonzales, Julia",Democratic,100,3/20/19 0:00,Community Language Cooperative,Denver,CO,80219,Consultant & Professional Services,Translation Support For Townhall
Senate District 34,"Gonzales, Julia",Democratic,101.96,3/21/19 0:00,Abbey  Vogel,Denver,CO,80210,Miscellaneous,Reimbursement For Office Supplies
Senate District 34,"Gonzales, Julia",Democratic,0.6,3/24/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,2,3/29/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fee For Debit Card
Senate District 34,"Gonzales, Julia",Democratic,150,4/2/19 0:00,Susan  Saukas,Denver,CO,80204,Contributions,Naral Dinner Ticket Reimbursement
Senate District 34,"Gonzales, Julia",Democratic,200,4/12/19 0:00,Women In Government,Washington,DC,20001,Contributions,"(Erroneous) Registration For Women In Government Washington, Dc Convening"
Senate District 34,"Gonzales, Julia",Democratic,150,4/16/19 0:00,Women In Government,Washington,DC,20001,Contributions,Women In Government Conference Registration Fee For Chicago Convening
Senate District 34,"Gonzales, Julia",Democratic,800,4/18/19 0:00,Kaitlynne  Larson,Denver,CO,80203,Consultant & Professional Services,Contract Staff Support
Senate District 34,"Gonzales, Julia",Democratic,50,4/18/19 0:00,Candis  Gaerte,Littleton,CO,80120,Consultant & Professional Services,Asl Translation
Senate District 34,"Gonzales, Julia",Democratic,0.6,4/21/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,1000,4/23/19 0:00,Naleo Educational Fund,Los Angeles,CA,,Contributions,Naleo Lifetime Membership
Senate District 34,"Gonzales, Julia",Democratic,75,4/29/19 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Contributions,Caucus Dues
Senate District 34,"Gonzales, Julia",Democratic,121.29,4/29/19 0:00,Verizon Wireless,Denver,CO,80202,Telephone,Phone Repair
Senate District 34,"Gonzales, Julia",Democratic,2,4/30/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,200,5/2/19 0:00,Angelica  Jimenez,Denver,CO,80204,Office Equipment & Supplies,Art For Office
Senate District 34,"Gonzales, Julia",Democratic,480,5/3/19 0:00,Kaitlynne  Larson,Denver,CO,80203,Consultant & Professional Services,Contract Staff Support
Senate District 34,"Gonzales, Julia",Democratic,200,5/14/19 0:00,Servicios De La Raza,Denver,CO,80204,Contributions,Servicios De La Raza Gala Ticket
Senate District 34,"Gonzales, Julia",Democratic,0.6,5/26/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,1.5,5/28/19 0:00,Denver Public Works,Denver,CO,80201,Travel & Lodging,Parking
Senate District 34,"Gonzales, Julia",Democratic,60,5/29/19 0:00,New Era Colorado,Denver,CO,80204,Contributions,New Era Toast To Democracy Ticket
Senate District 34,"Gonzales, Julia",Democratic,400,5/29/19 0:00,Naleo Educational Fund,Los ¡Ngeles,CA,90015,Contributions,Naleo 36Th Annual Conference Registration Fee
Senate District 34,"Gonzales, Julia",Democratic,20,5/30/19 0:00,Laz Parking,Denver,CO,80202,Travel & Lodging,Parking
Senate District 34,"Gonzales, Julia",Democratic,2,5/31/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,600,6/11/19 0:00,Portraits By Leslie,Pueblo,CO,81004,Consultant & Professional Services,Caucus Photos
Senate District 34,"Gonzales, Julia",Democratic,561.18,6/17/19 0:00,The Blackstone Hotel,Chicago,IL,60605,Travel & Lodging,Hotel During Women In Government Conference
Senate District 34,"Gonzales, Julia",Democratic,311.98,6/17/19 0:00,Southwest Airlines,Dallas,TX,75235,Travel & Lodging,"Airfare To Nashville, Tn For Ncsl Conference"
Senate District 34,"Gonzales, Julia",Democratic,40,6/19/19 0:00,Dõa Parking Operations,Denver,CO,80249,Travel & Lodging,Parking During Chicago Women In Government Conference
Senate District 34,"Gonzales, Julia",Democratic,76,6/19/19 0:00,Frontier Airlines,Denver,CO,80239,Travel & Lodging,"Luggage Fees For Naleo Conference In Miami, Fl"
Senate District 34,"Gonzales, Julia",Democratic,0.6,6/23/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,8.38,6/25/19 0:00,King Soopers,Commerce City,CO,80022,"Food, Beverages and Meals",Dinner For School Safety Committee Meeting
Senate District 34,"Gonzales, Julia",Democratic,11.47,6/25/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,"Travel From Reagan Airport To Hotel During Ncsl Conference In Washington, Dc"
Senate District 34,"Gonzales, Julia",Democratic,10.5,6/25/19 0:00,Rtd Denver,Denver,CO,80202,Travel & Lodging,"A-Line From Union Station To Dia Airport For Ncsl Conference In Washington, Dc"
Senate District 34,"Gonzales, Julia",Democratic,32,6/25/19 0:00,Willard Intercontinental Hotel,Washington,DC,20004,"Food, Beverages and Meals","Meal During Ncsl Conference In Washington, Dc"
Senate District 34,"Gonzales, Julia",Democratic,150,6/27/19 0:00,Angelica  Jimenez,,CO,,Contributions,Honoraria For Art Display In May 2019
Senate District 34,"Gonzales, Julia",Democratic,33.73,6/28/19 0:00,Il Viaggio Italian Kitchen,Arlington,VA,22202,"Food, Beverages and Meals",Dinner During Ncsl Conference
Senate District 34,"Gonzales, Julia",Democratic,2,6/28/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,18.26,6/29/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel To From Hotel To Airport During Ncsl Conference
Senate District 34,"Gonzales, Julia",Democratic,1500,6/30/19 0:00,Abbey  Vogel,Denver,CO,80210,Consultant & Professional Services,Consultant Services
Senate District 34,"Gonzales, Julia",Democratic,30,7/20/19 0:00,Safeway,Denver,CO,80211,"Food, Beverages and Meals",Food For Hd4 Picnic
Senate District 34,"Gonzales, Julia",Democratic,0.6,7/21/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,2,7/31/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,22.07,8/4/19 0:00,Rippyís Bar And Grill,Nashville,TN,37203,"Food, Beverages and Meals","Food During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,140.93,8/4/19 0:00,Apple Store,Denver,CO,80206,Office Equipment & Supplies,Apple Pencil For Ipad
Senate District 34,"Gonzales, Julia",Democratic,1.98,8/4/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,26.97,8/5/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,"Travel During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,9.41,8/7/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,"Travel During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,8.35,8/7/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,"Travel During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,21.02,8/8/19 0:00,Rippys Bar And Grill,Nashville,TN,37203,"Food, Beverages and Meals","Food During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,10.31,8/9/19 0:00,Díandrews Bakery,Nashville,TN,37219,"Food, Beverages and Meals","Food During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,20.76,8/9/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,"Travel During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,12.91,8/9/19 0:00,Nashville Airport,Nashville,TN,37214,"Food, Beverages and Meals","Food During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,1245.7,8/10/19 0:00,Renaissance Hotel Nashville,Nashville,TN,37203,Travel & Lodging,"Hotel During Ncsl Conference In Nashville, Tn"
Senate District 34,"Gonzales, Julia",Democratic,11.19,8/14/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel To Tour Volunteers Of America Location In District
Senate District 34,"Gonzales, Julia",Democratic,10.6,8/18/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel For In-District Events
Senate District 34,"Gonzales, Julia",Democratic,3.81,8/19/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel In-District For Constituent Meetings
Senate District 34,"Gonzales, Julia",Democratic,2.75,8/19/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel In-District For Constituent Meetings
Senate District 34,"Gonzales, Julia",Democratic,3350,8/19/19 0:00,Colorado Democratic Party,Denver,CO,80203,Other,Unexpended Campaign Dollars
Senate District 34,"Gonzales, Julia",Democratic,20.2,8/20/19 0:00,City O City,Denver,CO,80203,"Food, Beverages and Meals",Lunch During School Safety Interim Committee Meeting
Senate District 34,"Gonzales, Julia",Democratic,54.28,8/21/19 0:00,Targus,Anaheim,CA,92806,Office Equipment & Supplies,Privacy Screen For Ipad
Senate District 34,"Gonzales, Julia",Democratic,11.13,8/23/19 0:00,Tamales By La Casita,Denver,CO,80211,"Food, Beverages and Meals",Meeting To Discuss Potential 2020 Legislation
Senate District 34,"Gonzales, Julia",Democratic,28.07,8/23/19 0:00,Safeway,Denver,CO,80211,Travel & Lodging,Gas To Travel To Pueblo For State Fair Legislative Bbq
Senate District 34,"Gonzales, Julia",Democratic,0.6,8/25/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,14.92,8/27/19 0:00,Modern Market,Lakewood,CO,80401,Travel & Lodging,Lunch Prior To Tour Of Lookout Mountain Dys Facility
Senate District 34,"Gonzales, Julia",Democratic,379.6,8/28/19 0:00,United Airlines,Chicago,IL,60606,Travel & Lodging,Plane Tickets From Denver To New York City For Six/National Institute Of Reproductive Health Conference
Senate District 34,"Gonzales, Julia",Democratic,2,8/30/19 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,34.36,8/31/19 0:00,Safeway,Denver,CO,80211,Travel & Lodging,Travel To State Fair In Pueblo For Participation In Fair Events
Senate District 34,"Gonzales, Julia",Democratic,25.6,9/10/19 0:00,Lyft,San Francisco,CA,94104,Travel & Lodging,Travel To Denver Womenís Correctional Facility For Event
Senate District 34,"Gonzales, Julia",Democratic,200,9/18/19 0:00,Ortiz For Colorado,Littleton,CO,80121,Contributions,Contribution
Senate District 34,"Gonzales, Julia",Democratic,25,9/18/19 0:00,State Of Colorado,Denver,CO,80203,Office Equipment & Supplies,Office Key Replacement
Senate District 34,"Gonzales, Julia",Democratic,0.6,9/29/19 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,250,12/3/18 0:00,Colorado Jobs With Justice,Denver,CO,80218,Contributions,Donation To Charity
Senate District 34,"Gonzales, Julia",Democratic,9.82,12/5/18 0:00,Einsteins Bagels,Denver,CO,80203,"Food, Beverages and Meals",Food For Event
Senate District 34,"Gonzales, Julia",Democratic,10,12/7/18 0:00,Washington Metropolitan Area Transit Authority,Washington,DC,20001,Travel & Lodging,Metro Card
Senate District 34,"Gonzales, Julia",Democratic,0.31,12/9/18 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,265,12/10/18 0:00,Normandy Hotel,Washington,DC,20008,Travel & Lodging,Lodging For New American Leaders Training For Newly Elected Officials
Senate District 34,"Gonzales, Julia",Democratic,2,12/11/18 0:00,City Of Denver,Denver,CO,80201,Travel & Lodging,Parking Fees
Senate District 34,"Gonzales, Julia",Democratic,1350,12/13/18 0:00,Senate Democratic Caucus Fund,Denver,CO,80203,Contributions,Caucus Dues
Senate District 34,"Gonzales, Julia",Democratic,80,12/19/18 0:00,Nirmala  Rai,Denver,CO,,Consultant & Professional Services,Canvassing
Senate District 34,"Gonzales, Julia",Democratic,656.46,12/20/18 0:00,American Furniture Warehouse,Thornton,CO,80229,Office Equipment & Supplies,Office Furniture
Senate District 34,"Gonzales, Julia",Democratic,1.67,12/23/18 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,50.87,12/24/18 0:00,Target,Edgewater,CO,80214,Office Equipment & Supplies,Office Supplies
Senate District 34,"Gonzales, Julia",Democratic,0.4,12/30/18 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,Actblue Fees
Senate District 34,"Gonzales, Julia",Democratic,4,12/31/18 0:00,Firstbank,Denver,CO,80203,Bank Fees,Bank Fees For Debit Cards
Senate District 34,"Gonzales, Julia",Democratic,6,1/2/20 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Gsuite For Google
Senate District 34,"Gonzales, Julia",Democratic,76.9,1/10/20 0:00,Amazon Payments,Seattle,WA,98108,Office Equipment & Supplies,Bookshelf
Senate District 34,"Gonzales, Julia",Democratic,1.5,1/10/20 0:00,Denver Public Works,Denver,CO,80202,Travel & Lodging,Parking
Senate District 34,"Gonzales, Julia",Democratic,75,1/16/20 0:00,"Junior Livestock Auction, National Western Stock Show",Denver,CO,80216,Contributions,Contribution For Junior Livestock Auction
Senate District 34,"Gonzales, Julia",Democratic,235,1/16/20 0:00,Democratic Senate Cash Fund,,CO,,Contributions,Dues
Senate District 34,"Gonzales, Julia",Democratic,136.55,1/17/20 0:00,Costco,Arvada,CO,80002,Office Equipment & Supplies,Office Supplies
Senate District 34,"Gonzales, Julia",Democratic,41.88,1/24/20 0:00,Hudson News St 850,Des Plaines,IL,60018,Office Equipment & Supplies,Iphone Charger Replacement
Senate District 34,"Gonzales, Julia",Democratic,0.6,1/26/20 0:00,Actblue Technical Services,Somerville,MA,2144,Fundraising Expenses,
Senate District 34,"Gonzales, Julia",Democratic,2,1/31/20 0:00,Efirstbank,Denver,CO,80203,Bank Fees,Bank Fees
Senate District 34,"Gonzales, Julia",Democratic,6,2/1/20 0:00,"Google, Llc",Mountain View,CA,94043,Office Equipment & Supplies,Google Gsuite
Senate District 34,"Gonzales, Julia",Democratic,165,2/6/20 0:00,Elizabet  Garcia,,CO,,Employee Services,Internship Support
Senate District 34,"Gonzales, Julia",Democratic,53.76,2/6/20 0:00,Pho-Natic,Denver,CO,80203,"Food, Beverages and Meals",Staff Lunch
Senate District 34,"Gonzales, Julia",Democratic,67.81,2/7/20 0:00,Safeway,Denver,CO,80211,"Food, Beverages and Meals","Utensils, Napkins, And Plates For Town Hall"
