District,candidate,Party,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Governor,"Lopez, Greg",Republican,9.05,7/1/21 0:00,Usps,Parker,CO,80134,Other,Mailing Campaign Material To Volunteers
Governor,"Neuschwanger, Danielle",American Constitution Party,9.02,2/15/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,9.02,3/1/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Ganahl, Heidi",Republican,9,1/12/22 0:00,,,,,Other,7657 ∑ Vehicle Tolls And Parking
Governor,"Neuschwanger, Danielle",American Constitution Party,8.94,10/18/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,8.9,2/15/22 0:00,,,,,Miscellaneous,
Governor,"Neuschwanger, Danielle",American Constitution Party,8.89,2/12/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Ganahl, Heidi",Republican,8.87,3/12/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,8.84,1/15/19 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
Governor,"Neuschwanger, Danielle",American Constitution Party,8.8,4/10/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,8.8,12/2/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,8.8,12/4/21 0:00,United States Postal Service,Elbert,CO,80106,Advertising,Postage
CU Regent District 01,"Nguyen, Johnnie",Democratic,8.7,12/12/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Polis, Jared",Democratic,8.62,3/21/22 0:00,,,,,Miscellaneous,Equipment/Supplies
Secretary of State,"Anderson, Pam",Republican,8.6,1/8/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Secretary of State,"Anderson, Pam",Republican,8.6,12/11/21 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Governor,"Ganahl, Heidi",Republican,8.6,2/21/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,8.59,10/6/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
BD. ED. DISTRICT 08,"Solis, Rhonda",Democratic,8.54,4/1/22 0:00,Walgreens,Greeley,CO,80634,Fundraising Expenses,Thank You Cards
CU Regent District 01,"Nguyen, Johnnie",Democratic,8.53,1/28/22 0:00,Starbucks,Denver,CO,80220,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,8.45,4/21/22 0:00,,,,,Miscellaneous,
Governor,"Polis, Jared",Democratic,8.36,10/20/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Bd. Ed. District 06,"Mcclellan, Rebecca",Democratic,8.31,4/24/22 0:00,Act Blue,Somerville,MA,02144-3132,Bank Fees,
State Treasurer,"Sias, Lang",Republican,8.3,1/14/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,8.3,2/5/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,8.3,11/19/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,8.3,12/1/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,8.3,12/22/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,8.3,12/28/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
Secretary of State,"Anderson, Pam",Republican,8.3,2/3/22 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Secretary of State,"Anderson, Pam",Republican,8.3,12/29/21 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,8.3,6/24/21 0:00,Anedot,Dallas,TX,75201,Bank Fees,Anedot  Donation Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,8.3,6/25/21 0:00,Anedot,Dallas,TX,75201,Bank Fees,Anedot  Donation Fee
CU Regent District 05,"Montera, Ken",Republican,8.3,1/30/22 0:00,Anedot,Baton Rouge,LA,70808,Other,7820 ∑ Merchant Account Fees
CU Regent District 04,"Mcnulty, Frank",Republican,8.3,4/13/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
CU Regent District 04,"Mcnulty, Frank",Republican,8.3,4/14/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
CU Regent District 04,"Mcnulty, Frank",Republican,8.3,4/14/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,8.3,2/13/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,8.3,4/5/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,8.3,2/26/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,8.3,4/2/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,8.3,4/7/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,8.3,4/19/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Secretary of State,"Griswold, Jena",Democratic,8.29,4/20/22 0:00,,,,,Miscellaneous,
Secretary of State,"O'Donnell, Francis",Republican,8.2,4/10/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,
Governor,"Polis, Jared",Democratic,8.17,12/13/18 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
Governor,"Polis, Jared",Democratic,8.17,12/14/18 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
Governor,"Ganahl, Heidi",Republican,8.1,9/14/21 0:00,Howling Cow Cafe,Bellvue,CO,80512,Other,5140 ∑ Event Food & Beverage
Governor,"Neuschwanger, Danielle",American Constitution Party,8.03,2/17/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Secretary of State,"Griswold, Jena",Democratic,8,2/28/22 0:00,United Airlines,Chicago,IL,60606,Travel & Lodging,Inflight Internet
Secretary of State,"Griswold, Jena",Democratic,8,4/14/22 0:00,Southwest Airlines,Dallas,TX,75235,Travel & Lodging,Wifi
Secretary of State,"Griswold, Jena",Democratic,8,4/21/22 0:00,United Airlines,Chicago,IL,60606,Travel & Lodging,Inflight Internet
Governor,"Ganahl, Heidi",Republican,8,4/7/22 0:00,United Airlines,Chicago,IL,60601,Other,7610 ∑ Air/Bus/Train Travel
Governor,"Lopez, Greg",Republican,8,3/10/22 0:00,Public Works Parking Meter,Denver,CO,80203,Other,Parking Meter
Governor,"Polis, Jared",Democratic,8,3/1/22 0:00,Elite Buisness Ventures,Poway,CA,92064,Employee Services,Labor Law Posters
Governor,"Polis, Jared",Democratic,8,4/1/22 0:00,Elite Buisness Ventures,Poway,CA,92064,Employee Services,Labor Law Posters
Governor,"Polis, Jared",Democratic,8,4/17/19 0:00,Gusto,Denver,CO,80202,Employee Services,
Governor,"Polis, Jared",Democratic,8,12/11/18 0:00,1740 Glenarm Parking,Denver,CO,80202,Travel & Lodging,Parking
Governor,"Ganahl, Heidi",Republican,7.98,1/28/22 0:00,,,,,Office Equipment & Supplies,Office Supplies
Governor,"Polis, Jared",Democratic,7.94,10/3/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
CU Regent District 01,"Nguyen, Johnnie",Democratic,7.91,12/26/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,7.9,10/7/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,7.89,2/18/22 0:00,,,,,Miscellaneous,
Governor,"Neuschwanger, Danielle",American Constitution Party,7.88,4/20/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,7.83,12/18/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Attorney General,"Weiser, Philip",Democratic,7.75,12/6/18 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,7.71,12/21/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Polis, Jared",Democratic,7.65,1/10/19 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
Governor,"Neuschwanger, Danielle",American Constitution Party,7.56,9/30/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
CU Regent District 01,"Nguyen, Johnnie",Democratic,7.51,3/14/22 0:00,Starbucks,Denver,CO,80220,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,7.5,2/24/22 0:00,7Th Street Deli,Grand Junction,CO,81501,"Food, Beverages and Meals",
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,7.5,3/3/22 0:00,Peggy  Propst,Northglenn,CO,80234,Other,6800 ∑ Meeting Expense
Secretary of State,"Griswold, Jena",Democratic,7.38,12/17/18 0:00,Target,Thornton,CO,80233,Office Equipment & Supplies,
Governor,"Ganahl, Heidi",Republican,7.36,2/2/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,7.33,4/4/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,7.28,10/20/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,7.21,8/5/21 0:00,,,,,Miscellaneous,
Governor,"Ganahl, Heidi",Republican,7.2,12/8/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Polis, Jared",Democratic,7.13,2/14/22 0:00,Amazon.Com,Seattle,WA,98109,Office Equipment & Supplies,Office Supplies
Governor,"Ganahl, Heidi",Republican,7.04,2/19/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,7.01,9/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Secretary of State,"Griswold, Jena",Democratic,7,2/19/22 0:00,Starbucks,Seattle,WA,98134,"Food, Beverages and Meals",
Attorney General,"Weiser, Philip",Democratic,7,1/31/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,2/28/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,3/29/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,4/30/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,5/31/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,6/28/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,7/31/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,8/30/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,9/30/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,12/31/18 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,10/31/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Attorney General,"Weiser, Philip",Democratic,7,11/29/19 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Activity Fees
Bd. Ed. District 05,"Shelton, Joseph",Democratic,6.99,2/16/22 0:00,City Admin Building Parking,Colorado Springs,CO,80903,Travel & Lodging,Payment For Parking At Event
Secretary of State,"Griswold, Jena",Democratic,6.98,4/15/22 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,6.96,3/29/22 0:00,,,,,Miscellaneous,
Governor,"Ganahl, Heidi",Republican,6.91,4/16/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.9,10/9/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Polis, Jared",Democratic,6.87,1/26/20 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Neuschwanger, Danielle",American Constitution Party,6.83,12/3/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red  Processing Fee
Secretary of State,"Griswold, Jena",Democratic,6.8,4/19/22 0:00,,,,,Miscellaneous,
Secretary of State,"Griswold, Jena",Democratic,6.77,4/12/20 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Credit Card Processing Fee
Governor,"Ganahl, Heidi",Republican,6.72,3/4/22 0:00,Winred,Arlington,VA,22219,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.7,1/12/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Ganahl, Heidi",Republican,6.66,3/5/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.63,9/10/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Ganahl, Heidi",Republican,6.6,4/23/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
BD. ED. DISTRICT 08,"Propst, Peggy",Democratic,6.6,2/10/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,6.6,1/29/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Attorney General,"Kellner, John",Republican,6.6,2/2/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.57,3/25/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.55,8/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.55,10/22/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.55,11/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Polis, Jared",Democratic,6.54,2/22/22 0:00,Two Brothers Deli,Idaho Springs,CO,80452,"Food, Beverages and Meals",Event-Food/Drink
Secretary of State,"Griswold, Jena",Democratic,6.5,1/4/19 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Governor,"Polis, Jared",Democratic,6.5,12/11/18 0:00,,,,,Miscellaneous,Meeting - Coffee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.49,7/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Secretary of State,"Griswold, Jena",Democratic,6.48,2/15/22 0:00,Starbucks,Seattle,WA,98134,"Food, Beverages and Meals",
Secretary of State,"Griswold, Jena",Democratic,6.48,2/17/22 0:00,Starbucks,Seattle,WA,98134,"Food, Beverages and Meals",
Governor,"Neuschwanger, Danielle",American Constitution Party,6.46,9/19/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.46,2/28/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6.41,11/9/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Anderson, Pam",Republican,6.4,12/31/21 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.39,8/21/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Secretary of State,"O'Donnell, Francis",Republican,6.34,4/19/22 0:00,"Usps - Kirk, Colorado",Kirk,CO,80824,Office Equipment & Supplies,Postage
Attorney General,"Weiser, Philip",Democratic,6.32,3/12/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
State Treasurer,"Sias, Lang",Republican,6.3,2/24/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,6.3,3/15/22 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
State Treasurer,"Sias, Lang",Republican,6.3,12/30/21 0:00,Anedot,New Orleans,LA,70112,Other,Credit Card Processing
Governor,"Ganahl, Heidi",Republican,6.3,2/26/22 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Neuschwanger, Danielle",American Constitution Party,6.3,10/16/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,6.26,4/28/19 0:00,Actblue,Somerville,MA,2144,Fundraising Expenses,
Governor,"Neuschwanger, Danielle",American Constitution Party,6.26,9/3/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Win Red Processing Fee
Governor,"Ganahl, Heidi",Republican,6.24,3/23/22 0:00,Office Depot,Greenwood Village,CO,80112,Other,7214 ∑ Office Supplies
Attorney General,"Weiser, Philip",Democratic,6.24,1/9/19 0:00,Actblue,West Somerville,MA,2144,Fundraising Expenses,Payment Processing Fee
CU Regent District 01,"Nguyen, Johnnie",Democratic,6.14,3/15/22 0:00,Kaladi Coffee,Denver,CO,80210,"Food, Beverages and Meals",
Governor,"Neuschwanger, Danielle",American Constitution Party,6.13,12/16/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
CU Regent District 01,"James, Wanda",Democratic,6.09,11/16/21 0:00,Usps - Denver,Denver,CO,80211,Office Equipment & Supplies,Postage
Secretary of State,"Griswold, Jena",Democratic,6.02,4/6/22 0:00,Democracy Engine,Washington,DC,20001,Fundraising Expenses,Credit Card Processing Fee
Secretary of State,"O'Donnell, Francis",Republican,6.02,1/21/22 0:00,"Google, Inc",Mountain View,CA,94043,Office Equipment & Supplies,Email Account - Monthly Fee
Secretary of State,"O'Donnell, Francis",Republican,6.02,2/21/22 0:00,"Google, Inc",Mountain View,CA,94043,Office Equipment & Supplies,Monthly Fee For Email Account
Secretary of State,"O'Donnell, Francis",Republican,6.02,3/21/22 0:00,"Google, Inc",Mountain View,CA,94043,Office Equipment & Supplies,Monthly Fee For Email Account
Secretary of State,"O'Donnell, Francis",Republican,6.02,4/21/22 0:00,"Google, Inc",Mountain View,CA,94043,Office Equipment & Supplies,Monthly Fee For Email Account
Secretary of State,"Griswold, Jena",Democratic,6,2/28/20 0:00,,,,,Miscellaneous,
Secretary of State,"O'Donnell, Francis",Republican,6,12/21/21 0:00,Google Llc,Mountain View,CA,94043,Miscellaneous,Candidate Email Account Monthly Fee.
Governor,"Polis, Jared",Democratic,6,1/29/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,2/26/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,3/31/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,4/30/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,5/28/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,7/30/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,9/30/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,10/30/20 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,12/31/20 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,1/31/22 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fees
Governor,"Polis, Jared",Democratic,6,11/30/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,12/31/21 0:00,Firstbank,Lakewood,CO,80215,Bank Fees,Bank Fee
Governor,"Polis, Jared",Democratic,6,12/11/18 0:00,,,,,Miscellaneous,Parking
Governor,"Neuschwanger, Danielle",American Constitution Party,6,1/6/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Bank Fees,Consulting Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6,2/14/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Consulting Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6,3/23/22 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Consulting Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6,11/29/21 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6,12/7/21 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Win Red Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,6,12/25/21 0:00,"Ad Victoriam Consulting, Llc",New York,NY,10004,Consultant & Professional Services,Win Red Processing Fee
CU Regent District 01,"Nguyen, Johnnie",Democratic,6,3/21/22 0:00,"Wix.Com, Inc.",San Francisco,CA,94128,Advertising,
CU Regent District 01,"Nguyen, Johnnie",Democratic,6,3/21/22 0:00,"Wix.Com, Inc.",San Francisco,CA,94128,Advertising,
Bd. Ed. District 05,"Shelton, Joseph",Democratic,6,1/6/22 0:00,Constant Contact,Loveland,CO,80538,Other,Self-Donation For Email Server; Monthly Payment
STATE BD. OF ED. AT LARGE,"Plomer, Kathy",Democratic,5.99,3/3/22 0:00,Godaddy,Scottsdale,AZ,85260,Office Equipment & Supplies,
Governor,"Polis, Jared",Democratic,5.99,1/14/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,2/12/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,3/12/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,4/12/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,5.99,5/12/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,5.99,6/12/19 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,
Governor,"Polis, Jared",Democratic,5.99,7/12/19 0:00,,,,,Miscellaneous,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,8/12/19 0:00,,,,,Miscellaneous,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,9/12/19 0:00,,,,,Miscellaneous,Photo Storage
Governor,"Polis, Jared",Democratic,5.99,12/14/18 0:00,Flickr,San Francisco,CA,94111,Consultant & Professional Services,Photo Storage
Governor,"Neuschwanger, Danielle",American Constitution Party,5.95,4/21/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Polis, Jared",Democratic,5.94,12/29/19 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
CU Regent District 01,"Nguyen, Johnnie",Democratic,5.93,11/28/21 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,5.91,2/25/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.88,1/24/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Polis, Jared",Democratic,5.86,8/8/21 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Neuschwanger, Danielle",American Constitution Party,5.84,10/27/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.84,10/28/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,5.79,7/26/21 0:00,Uber,San Francisco,CA,94103,Other,Transportation
Secretary of State,"Griswold, Jena",Democratic,5.75,12/7/18 0:00,Public Works-Parking Metro Denver,Denver,CO,80202,Travel & Lodging,
Governor,"Polis, Jared",Democratic,5.75,4/12/20 0:00,Actblue,Cambridge,MA,2238,Bank Fees,Credit Card Processing
Governor,"Polis, Jared",Democratic,5.73,12/5/18 0:00,Uber,San Francisco,CA,94103,Travel & Lodging,Travel-Transportation
CU Regent District 01,"Nguyen, Johnnie",Democratic,5.73,1/9/22 0:00,Actblue,Somerville,MA,2144,Bank Fees,
Governor,"Neuschwanger, Danielle",American Constitution Party,5.72,4/26/22 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Fee
Governor,"Neuschwanger, Danielle",American Constitution Party,5.7,10/19/21 0:00,Winred Technical Services Llc,Arlington,VA,22219,Bank Fees,Winred Processing Fee
Secretary of State,"Griswold, Jena",Democratic,5.67,3/29/22 0:00,,,,,Miscellaneous,
Secretary of State,"Anderson, Pam",Republican,5.6,11/3/21 0:00,Anedot Inc.,New Orleans,LA,70112,Fundraising Expenses,Donation Processing Fees
Governor,"Ganahl, Heidi",Republican,5.6,11/13/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
Governor,"Ganahl, Heidi",Republican,5.6,11/14/21 0:00,Anedot,New Orleans,LA,70112,Other,7820 ∑ Merchant Account Fees
